-1.000000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e+00,1.483333333333315629e+00
-1.000000000000000000e+01,0.000000000000000000e+00,5.250000000000000000e+00,1.483333333333314741e+00
-1.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+00,1.499999999999980460e+00
-1.000000000000000000e+01,0.000000000000000000e+00,5.750000000000000000e+00,1.499999999999979572e+00
-1.000000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+00,1.516666666666645291e+00
-1.000000000000000000e+01,0.000000000000000000e+00,6.250000000000000000e+00,1.516666666666644403e+00
-1.000000000000000000e+01,0.000000000000000000e+00,6.500000000000000000e+00,1.516666666666644403e+00
-1.000000000000000000e+01,0.000000000000000000e+00,6.750000000000000000e+00,1.533333333333324333e+00
-1.000000000000000000e+01,0.000000000000000000e+00,7.000000000000000000e+00,1.533333333333336768e+00
-1.000000000000000000e+01,0.000000000000000000e+00,7.250000000000000000e+00,1.533333333333349202e+00
-1.000000000000000000e+01,0.000000000000000000e+00,7.500000000000000000e+00,1.550000000000029132e+00
-1.000000000000000000e+01,0.000000000000000000e+00,7.750000000000000000e+00,1.550000000000041567e+00
-1.000000000000000000e+01,0.000000000000000000e+00,8.000000000000000000e+00,1.550000000000054001e+00
-1.000000000000000000e+01,0.000000000000000000e+00,8.250000000000000000e+00,1.550000000000066436e+00
-1.000000000000000000e+01,0.000000000000000000e+00,8.500000000000000000e+00,1.533333333333411375e+00
-1.000000000000000000e+01,0.000000000000000000e+00,8.750000000000000000e+00,1.533333333333423809e+00
-1.000000000000000000e+01,0.000000000000000000e+00,9.000000000000000000e+00,1.533333333333436244e+00
-9.899497487437185939e+00,0.000000000000000000e+00,5.000000000000000000e+00,1.499999999999982236e+00
-9.899497487437185939e+00,0.000000000000000000e+00,5.250000000000000000e+00,1.499999999999981348e+00
-9.899497487437185939e+00,0.000000000000000000e+00,5.500000000000000000e+00,1.499999999999980460e+00
-9.899497487437185939e+00,0.000000000000000000e+00,5.750000000000000000e+00,1.516666666666646179e+00
-9.899497487437185939e+00,0.000000000000000000e+00,6.000000000000000000e+00,1.516666666666645291e+00
-9.899497487437185939e+00,0.000000000000000000e+00,6.250000000000000000e+00,1.533333333333311010e+00
-9.899497487437185939e+00,0.000000000000000000e+00,6.500000000000000000e+00,1.533333333333311899e+00
-9.899497487437185939e+00,0.000000000000000000e+00,6.750000000000000000e+00,1.533333333333324333e+00
-9.899497487437185939e+00,0.000000000000000000e+00,7.000000000000000000e+00,1.533333333333336768e+00
-9.899497487437185939e+00,0.000000000000000000e+00,7.250000000000000000e+00,1.550000000000016698e+00
-9.899497487437185939e+00,0.000000000000000000e+00,7.500000000000000000e+00,1.550000000000029132e+00
