-5.729577951308232997e+00,0.000000000000000000e+00,5.000000000000000000e+00,2.216666666666646357e+00
-5.729577951308232997e+00,0.000000000000000000e+00,7.000000000000000000e+00,2.233333333333371584e+00
-5.729577951308232997e+00,0.000000000000000000e+00,9.000000000000000000e+00,nan
-5.706613711022428426e+00,0.000000000000000000e+00,5.000000000000000000e+00,2.216666666666646357e+00
-5.706613711022428426e+00,0.000000000000000000e+00,7.000000000000000000e+00,2.233333333333371584e+00
-5.706613711022428426e+00,0.000000000000000000e+00,9.000000000000000000e+00,nan
-5.683649470736623854e+00,0.000000000000000000e+00,5.000000000000000000e+00,2.216666666666646357e+00
-5.683649470736623854e+00,0.000000000000000000e+00,7.000000000000000000e+00,2.250000000000039080e+00
-5.683649470736623854e+00,0.000000000000000000e+00,9.000000000000000000e+00,nan
-5.660685230450819283e+00,0.000000000000000000e+00,5.000000000000000000e+00,2.233333333333312964e+00
-5.660685230450819283e+00,0.000000000000000000e+00,7.000000000000000000e+00,2.250000000000039080e+00
-5.660685230450819283e+00,0.000000000000000000e+00,9.000000000000000000e+00,nan
-5.637720990165014712e+00,0.000000000000000000e+00,5.000000000000000000e+00,2.233333333333312964e+00
-5.637720990165014712e+00,0.000000000000000000e+00,7.000000000000000000e+00,2.266666666666706575e+00
-5.637720990165014712e+00,0.000000000000000000e+00,9.000000000000000000e+00,nan
-5.614756749879210140e+00,0.000000000000000000e+00,5.000000000000000000e+00,2.249999999999979572e+00
-5.614756749879210140e+00,0.000000000000000000e+00,7.000000000000000000e+00,2.266666666666706575e+00
-5.614756749879210140e+00,0.000000000000000000e+00,9.000000000000000000e+00,nan
-5.591792509593405569e+00,0.000000000000000000e+00,5.000000000000000000e+00,2.249999999999979572e+00
-5.591792509593405569e+00,0.000000000000000000e+00,7.000000000000000000e+00,2.266666666666706575e+00
-5.591792509593405569e+00,0.000000000000000000e+00,9.000000000000000000e+00,nan
-5.568828269307600998e+00,0.000000000000000000e+00,5.000000000000000000e+00,2.249999999999979572e+00
-5.568828269307600998e+00,0.000000000000000000e+00,7.000000000000000000e+00,2.283333333333374071e+00
-5.568828269307600998e+00,0.000000000000000000e+00,9.000000000000000000e+00,nan
-5.545864029021796426e+00,0.000000000000000000e+00,5.000000000000000000e+00,2.266666666666646179e+00
-5.545864029021796426e+00,0.000000000000000000e+00,7.000000000000000000e+00,2.283333333333374071e+00
