-5.729577951308232997e+00,0.000000000000000000e+00,6.000000000000000000e+00,2.233333333333321846e+00
-5.718107324779087008e+00,0.000000000000000000e+00,6.000000000000000000e+00,2.233333333333321846e+00
-5.706636698249941908e+00,0.000000000000000000e+00,6.000000000000000000e+00,2.233333333333321846e+00
-5.695166071720795919e+00,0.000000000000000000e+00,6.000000000000000000e+00,2.233333333333321846e+00
-5.683695445191650819e+00,0.000000000000000000e+00,6.000000000000000000e+00,2.233333333333321846e+00
-5.672224818662504831e+00,0.000000000000000000e+00,6.000000000000000000e+00,2.233333333333321846e+00
-5.660754192133359730e+00,0.000000000000000000e+00,6.000000000000000000e+00,2.249999999999989342e+00
-5.649283565604213742e+00,0.000000000000000000e+00,6.000000000000000000e+00,2.249999999999989342e+00
-5.637812939075067753e+00,0.000000000000000000e+00,6.000000000000000000e+00,2.249999999999989342e+00
-5.626342312545922653e+00,0.000000000000000000e+00,6.000000000000000000e+00,2.249999999999989342e+00
-5.614871686016776664e+00,0.000000000000000000e+00,6.000000000000000000e+00,2.249999999999989342e+00
-5.603401059487631564e+00,0.000000000000000000e+00,6.000000000000000000e+00,2.266666666666656837e+00
-5.591930432958485575e+00,0.000000000000000000e+00,6.000000000000000000e+00,2.266666666666656837e+00
-5.580459806429340475e+00,0.000000000000000000e+00,6.000000000000000000e+00,2.266666666666656837e+00
-5.568989179900194486e+00,0.000000000000000000e+00,6.000000000000000000e+00,2.266666666666656837e+00
-5.557518553371048498e+00,0.000000000000000000e+00,6.000000000000000000e+00,2.266666666666656837e+00
-5.546047926841903397e+00,0.000000000000000000e+00,6.000000000000000000e+00,2.266666666666656837e+00
-5.534577300312757409e+00,0.000000000000000000e+00,6.000000000000000000e+00,2.266666666666656837e+00
-5.523106673783612308e+00,0.000000000000000000e+00,6.000000000000000000e+00,2.266666666666656837e+00
-5.511636047254466320e+00,0.000000000000000000e+00,6.000000000000000000e+00,2.266666666666656837e+00
-5.500165420725320331e+00,0.000000000000000000e+00,6.000000000000000000e+00,2.283333333333324333e+00
-5.488694794196175231e+00,0.000000000000000000e+00,6.000000000000000000e+00,2.283333333333324333e+00
-5.477224167667029242e+00,0.000000000000000000e+00,6.000000000000000000e+00,2.283333333333324333e+00
-5.465753541137884142e+00,0.000000000000000000e+00,6.000000000000000000e+00,2.283333333333324333e+00
-5.454282914608738153e+00,0.000000000000000000e+00,6.000000000000000000e+00,2.283333333333324333e+00
-5.442812288079593053e+00,0.000000000000000000e+00,6.000000000000000000e+00,2.283333333333324333e+00
-5.431341661550447064e+00,0.000000000000000000e+00,6.000000000000000000e+00,2.283333333333324333e+00
-5.419871035021301076e+00,0.000000000000000000e+00,6.000000000000000000e+00,2.283333333333324333e+00
-5.408400408492155975e+00,0.000000000000000000e+00,6.000000000000000000e+00,2.283333333333324333e+00
-5.396929781963009987e+00,0.000000000000000000e+00,6.000000000000000000e+00,2.283333333333324333e+00
-5.385459155433864886e+00,0.000000000000000000e+00,6.000000000000000000e+00,2.283333333333324333e+00
-5.373988528904718898e+00,0.000000000000000000e+00,6.000000000000000000e+00,2.283333333333324333e+00
-5.362517902375573797e+00,0.000000000000000000e+00,6.000000000000000000e+00,2.299999999999991829e+00
-5.351047275846427809e+00,0.000000000000000000e+00,6.000000000000000000e+00,2.299999999999991829e+00
