,ppid,radius,yawrate_offset,trialn,timestamp,trialtype_signed,World_x,World_z,WorldYaw,SWA,YawRate_seconds,TurnAngle_frames,Distance_frames,dt
1,1,80,0,3,57.97281600757297,0,0.0,0.1341402232646942,0.08392147719860077,0.14300000667572021,5.0050002336502075,0.08392147654295118,0.13414021598435966,0.016767526998044957
2,1,80,0,3,57.98938370554257,0,0.00019444565987214446,0.2668941617012024,0.16639497876167297,0.1420000046491623,4.97000016272068,0.08247348158476624,0.1327540907598177,0.016594261344977213
3,1,80,0,3,58.00607697583216,0,0.0005818050121888518,0.4002755582332611,0.24867498874664307,0.14100000262260437,4.935000091791153,0.08227999339236086,0.1333819523597981,0.016672744044974763
4,1,80,0,3,58.02266791675521,0,0.001158149796538055,0.5330670475959778,0.33059149980545044,0.14100000262260437,4.935000091791153,0.08191651585338681,0.13279272839673695,0.01659909104959212
5,1,80,0,3,58.03955075295095,0,0.0019370270892977715,0.6680550575256348,0.41386356949806213,0.14100000262260437,4.935000091791153,0.0832721083143261,0.1349902439966968,0.0168737804995871
6,1,80,0,3,58.05603906265093,0,0.0028889616951346397,0.7998397946357727,0.49516043066978455,0.14100000262260437,4.935000091791153,0.08129681644265167,0.13178814983672282,0.016473518729590353
7,1,80,0,3,58.07265807623206,0,0.004039424937218428,0.9329583644866943,0.5772809982299805,0.14100000262260437,4.935000091791153,0.08212059955354904,0.13312356316288287,0.01664044539536036
8,1,80,0,3,58.089279806522036,0,0.005380439572036266,1.0660510063171387,0.6593867540359497,0.14100000262260437,4.935000091791153,0.08210570293308721,0.13309941463978703,0.01663742682997338
9,1,80,0,3,58.1059108943647,0,0.006911675911396742,1.1990981101989746,0.7414655685424805,0.14100000262260437,4.935000091791153,0.08207888901628398,0.13305594729825998,0.016631993412282498
10,1,80,0,3,58.12264793385236,0,0.008642569184303284,1.3328431844711304,0.823976457118988,0.14100000262260437,4.935000091791153,0.08251089100936139,0.13375625446752792,0.01671953180844099
11,1,80,0,3,58.139371993508874,0,0.01056592632085085,1.4665759801864624,0.9064813256263733,0.14100000262260437,4.935000091791153,0.08250493236112055,0.13374659505819864,0.01671832438227483
12,1,80,0,3,58.156050472828085,0,0.012676008976995945,1.5999363660812378,0.9887585043907166,0.14100000262260437,4.935000091791153,0.0822770140682755,0.1333771226551903,0.016672140331898788
13,1,80,0,3,58.17275883594459,0,0.01498001255095005,1.733433723449707,1.0711218118667603,0.14100000262260437,4.935000091791153,0.08236341446689098,0.1335171840890439,0.016689648011130487
14,1,80,0,3,58.18940652589688,0,0.017473796382546425,1.866814136505127,1.153415322303772,0.14100000262260437,4.935000091791153,0.08229340035074494,0.1334036860305332,0.01667546075381665
15,1,80,0,3,58.206080477368005,0,0.020158372819423676,2.000152111053467,1.2356847524642944,0.14100000262260437,4.935000091791153,0.08226956575806212,0.1333650483936708,0.01667063104920885
16,1,80,0,3,58.22276288082221,0,0.023036954924464226,2.1336045265197754,1.318027377128601,0.14100000262260437,4.935000091791153,0.08234255919822339,0.1334833761566756,0.01668542201958445
17,1,80,0,3,58.23931035440373,0,0.026082385331392288,2.2659685611724854,1.3997012376785278,0.14100000262260437,4.935000091791153,0.08167370094007993,0.13239910747063277,0.016549888433829096
18,1,80,0,3,58.255963779630235,0,0.029336608946323395,2.39915132522583,1.4818828105926514,0.14100000262260437,4.935000091791153,0.0821816756973689,0.13322257210745647,0.01665282151343206
19,1,80,0,3,58.272715308231746,0,0.03280128166079521,2.5330801010131836,1.5645278692245483,0.14100000262260437,4.935000091791153,0.08264496059337757,0.13397359117516316,0.016746698896895396
20,1,80,0,3,58.28935877219249,0,0.03643724322319031,2.6662023067474365,1.64667809009552,0.14100000262260437,4.935000091791153,0.08215039279443763,0.13317186020901772,0.016646482526127215
21,1,80,0,3,58.30599106746131,0,0.040261294692754745,2.799222707748413,1.728769063949585,0.14100000262260437,4.935000091791153,0.08209080631266046,0.13307526611674803,0.016634408264593503
22,1,80,0,3,58.32270607142167,0,0.04429435729980469,2.9328479766845703,1.8112367391586304,0.14100000262260437,4.935000091791153,0.08246769081001858,0.1336862237505443,0.016710777968818036
23,1,80,0,3,58.339369156057415,0,0.04850814864039421,3.066100597381592,1.8934777975082397,0.14100000262260437,4.935000091791153,0.08224126217918114,0.133319166199783,0.016664895774972877
24,1,80,0,3,58.35597639723355,0,0.052902109920978546,3.1990115642547607,1.975512146949768,0.14100000262260437,4.935000091791153,0.08203419915496862,0.13298350172908613,0.016622937716135766
25,1,80,0,3,58.372798258408515,0,0.05753764510154724,3.333402633666992,2.0590522289276123,0.1420000046491623,4.97000016272068,0.0835401430139042,0.13447105075050558,0.016808881343813198
26,1,80,0,3,58.38935720253849,0,0.06229754164814949,3.4657959938049316,2.1425137519836426,0.14399999380111694,5.039999783039093,0.08346163889309254,0.13247879759671832,0.01655984969958979
27,1,80,0,3,58.406084884473465,0,0.06729976087808609,3.5995044708251953,2.227979898452759,0.1459999978542328,5.109999924898148,0.08546611353634444,0.13380213666135887,0.01672526708266986
28,1,80,0,3,58.422759741514206,0,0.07248508930206299,3.732785701751709,2.3149280548095703,0.14900000393390656,5.215000137686729,0.08694836249015898,0.1333819523597981,0.016672744044974763
29,1,80,0,3,58.43937905695188,0,0.0778588205575943,3.8657162189483643,2.4033992290496826,0.15199999511241913,5.3199998289346695,0.08847096097103443,0.13303904333207583,0.01662988041650948
30,1,80,0,3,58.45609194791646,0,0.08346372842788696,3.999255895614624,2.492866039276123,0.15299999713897705,5.354999899864197,0.08946681704890505,0.13365724552289748,0.016707155690362185
