,ppid,radius,yawrate_offset,trialn,timestamp,trialtype_signed,World_x,World_z,WorldYaw,SWA,YawRate_seconds,TurnAngle_frames,Distance_frames,dt
1,1,40,0,4,75.99924536525981,0,0.0,0.13314653933048248,0.01339787244796753,0.023000000044703484,0.8050000015646219,0.013397871231627964,0.1331465461424841,0.016643318267810514
2,1,40,0,4,76.01591132256982,0,3.1208557629724964e-05,0.26660943031311035,0.026827575638890266,0.023000000044703484,0.8050000015646219,0.013429703234294208,0.13346288902550896,0.01668286112818862
3,1,40,0,4,76.03264791369152,0,9.390334162162617e-05,0.40050697326660156,0.040301017463207245,0.023000000044703484,0.8050000015646219,0.01347344186392566,0.13389755863590835,0.016737194829488544
4,1,40,0,4,76.04925017982946,0,0.00018732398166321218,0.5333226323127747,0.05366560071706772,0.023000000044703484,0.8050000015646219,0.013364581274624275,0.132815714272283,0.016601964284035375
5,1,40,0,4,76.06595718926933,0,0.00031251402106136084,0.666981041431427,0.06711498647928238,0.023000000044703484,0.8050000015646219,0.013449385617626645,0.13365849035017163,0.016707311293771454
6,1,40,0,4,76.08259145192025,0,0.0004683854931499809,0.8000478148460388,0.08050484210252762,0.023000000044703484,0.8050000015646219,0.013389852482857813,0.1330668567138673,0.016633357089233414
7,1,40,0,4,76.09931898742506,0,0.0006564129143953323,0.9338679909706116,0.09397050738334656,0.023000000044703484,0.8050000015646219,0.01346566610754699,0.13382028403850654,0.016727535504813318
8,1,40,0,4,76.11603082652728,0,0.00087555410573259,1.067482829093933,0.10741552710533142,0.023000000044703484,0.8050000015646219,0.013445011754660069,0.1336150233890976,0.0167018779236372
9,1,40,0,4,76.13256638295418,0,0.0011237087892368436,1.1998491287231445,0.12073491513729095,0.023000000044703484,0.8050000015646219,0.013319384690689698,0.1323665556750484,0.01654581945938105
10,1,40,0,4,76.14931867047848,0,0.0014061046531423926,1.3338623046875,0.13422003388404846,0.023000000044703484,0.8050000015646219,0.013485105498487946,0.13401347053195423,0.01675168381649428
11,1,40,0,4,76.1659523294216,0,0.0017178356647491455,1.4669336080551147,0.1476103663444519,0.023000000044703484,0.8050000015646219,0.013390338467629334,0.1330716863761836,0.01663396079702295
12,1,40,0,4,76.18261677746213,0,0.0020613069646060467,1.6002535820007324,0.1610257476568222,0.023000000044703484,0.8050000015646219,0.013415366683482833,0.1333204139866666,0.016665051748333326
13,1,40,0,4,76.19930446825266,0,0.002436509821563959,1.7337570190429688,0.1744595766067505,0.023000000044703484,0.8050000015646219,0.013433834104869305,0.133503941155368,0.016687992644421
14,1,40,0,4,76.21599276275099,0,0.002842955756932497,1.8672410249710083,0.18789148330688477,0.023000000044703484,0.8050000015646219,0.013431890165771778,0.13348462250598914,0.016685577813248642
15,1,40,0,4,76.23258416214867,0,0.0032782871276140213,1.9999908208847046,0.20124951004981995,0.023000000044703484,0.8050000015646219,0.013358020480191569,0.13275051383084246,0.016593814228855308
16,1,40,0,4,76.24923834715673,0,0.003746272763237357,2.133225917816162,0.21465636789798737,0.023000000044703484,0.8050000015646219,0.013406861949929719,0.13323589489561982,0.016654486861952478
17,1,40,0,4,76.26590913412907,0,0.004245923366397619,2.2665913105010986,0.22807635366916656,0.023000000044703484,0.8050000015646219,0.013419983538829451,0.13336629577884196,0.016670786972355245
18,1,40,0,4,76.28260014531246,0,0.004777445457875729,2.400115966796875,0.24151235818862915,0.023000000044703484,0.8050000015646219,0.013436021036358313,0.13352567463596188,0.016690709329495235
19,1,40,0,4,76.29925855627508,0,0.005339200142771006,2.5333845615386963,0.25492265820503235,0.023000000044703484,0.8050000015646219,0.013410263843341813,0.1332697025319476,0.01665871281649345
20,1,40,0,4,76.31607151643247,0,0.005937561858445406,2.667870044708252,0.2684553861618042,0.023000000044703484,0.8050000015646219,0.013532732006303012,0.13448677744099768,0.01681084718012471
21,1,40,0,4,76.33260767656716,0,0.006557459942996502,2.8001723289489746,0.28176847100257874,0.023000000044703484,0.8050000015646219,0.013313066888637032,0.13230377006470917,0.016537971258088646
22,1,40,0,4,76.34929234881874,0,0.00721389427781105,2.933652877807617,0.2952001094818115,0.023000000044703484,0.8050000015646219,0.013431647173380298,0.13348220767477414,0.016685275959346768
23,1,40,0,4,76.36597943590148,0,0.007901682518422604,3.067145347595215,0.3086329996585846,0.023000000044703484,0.8050000015646219,0.013432862135326261,0.13349428183073542,0.016686785228841927
24,1,40,0,4,76.38256842046799,0,0.0086165526881814,3.199855327606201,0.321987122297287,0.023000000044703484,0.8050000015646219,0.013354132601996513,0.13271187653208472,0.01658898456651059
25,1,40,0,4,76.39928176883969,0,0.009367755614221096,3.333526134490967,0.3348531424999237,0.02199999988079071,0.7699999958276749,0.012866024191492902,0.1336729793372342,0.016709122417154276
26,1,40,0,4,76.41598334490942,0,0.010148805566132069,3.467167854309082,0.3465469777584076,0.019999999552965164,0.6999999843537807,0.011693849857904072,0.13364400136322274,0.016705500170402843
27,1,40,0,4,76.43259466666424,0,0.010952603071928024,3.6000609397888184,0.35468682646751404,0.014000000432133675,0.4900000151246786,0.008139843727930147,0.1328954037008998,0.016611925462612476
28,1,40,0,4,76.44928930009439,0,0.011779271997511387,3.733598470687866,0.3593607246875763,0.00800000037997961,0.28000001329928637,0.004673905948800487,0.13354016362291077,0.016692520452863846
29,1,40,0,4,76.46598151869335,0,0.012616879306733608,3.867143154144287,0.3605293035507202,0.0020000000949949026,0.07000000332482159,0.0011685398765215313,0.13354740811644206,0.016693426014555257
30,1,40,0,4,76.4826526075196,0,0.013456116430461407,4.000514030456543,0.35586124658584595,-0.00800000037997961,-0.28000001329928637,-0.004668074131250698,0.13337354027225956,0.016671692534032445
31,1,40,0,4,76.49926272185884,0,0.014281412586569786,4.133389949798584,0.3465597629547119,-0.01600000075995922,-0.5600000265985727,-0.00930149543358882,0.13287849988273592,0.01660981248534199
32,1,40,0,4,76.51602647983118,0,0.015092601999640465,4.267499923706055,0.33247798681259155,-0.024000000208616257,-0.840000007301569,-0.014081810376436741,0.13411247860983622,0.016764059826229527
33,1,40,0,4,76.53261606810548,0,0.01586274430155754,4.400216579437256,0.3138973116874695,-0.03200000151991844,-1.1200000531971455,-0.01858067782612104,0.132719121025616,0.016589890128202
34,1,40,0,4,76.5492889680551,0,0.016593459993600845,4.53359317779541,0.2911396324634552,-0.039000000804662704,-1.3650000281631947,-0.02275768483965153,0.13337836993468954,0.016672296241836193
35,1,40,0,4,76.56604608524172,0,0.017274634912610054,4.6676459312438965,0.26592063903808594,-0.0430000014603138,-1.505000051110983,-0.025219007932210925,0.13405452266181328,0.01675681533272666
36,1,40,0,4,76.58258164166864,0,0.017888613045215607,4.799933910369873,0.23929743468761444,-0.04600000008940697,-1.6100000031292439,-0.026623217868599176,0.1322892810775329,0.016536160134691613
37,1,40,0,4,76.59927657695266,0,0.0184464268386364,4.933492183685303,0.2124186009168625,-0.04600000008940697,-1.6100000031292439,-0.026878845859540815,0.13355948227228964,0.016694935284036205
38,1,40,0,4,76.6159256304445,0,0.018940206617116928,5.066679000854492,0.18561460077762604,-0.04600000008940697,-1.6100000031292439,-0.02680400420440612,0.13318759827234317,0.016648449784042896
39,1,40,0,4,76.63260607674152,0,0.01937253214418888,5.20012903213501,0.15992531180381775,-0.04399999976158142,-1.5399999916553497,-0.025689281723209768,0.13345081486966137,0.01668135185870767
