,ppid,radius,yawrate_offset,trialn,timestamp,trialtype_signed,World_x,World_z,WorldYaw,SWA,YawRate_seconds,TurnAngle_frames,Distance_frames,dt
1,1,40,0,0,3.884018677511673,0,0.0,0.1335788071155548,0.0,0.0,0.0,0.0,0.13357880092161878,0.016697350115202347
2,1,40,0,0,3.9006248677502615,0,0.0,0.26661908626556396,0.0,0.0,0.0,0.0,0.1330402935710282,0.016630036696378525
3,1,40,0,0,3.917392549823249,0,0.0,0.4007726311683655,0.0,0.0,0.0,0.0,0.13415353073974146,0.016769191342467682
4,1,40,0,0,3.9340720905585833,0,0.0,0.5342113971710205,0.0,0.0,0.0,0.0,0.1334387407138422,0.016679842589230276
5,1,40,0,0,3.9506846197289893,0,0.0,0.6671116352081299,0.0,0.0,0.0,0.0,0.13290023336324808,0.01661252917040601
6,1,40,0,0,3.9673605382175707,0,0.0,0.8005166053771973,0.0,0.0,0.0,0.0,0.13340493307748247,0.01667561663468531
7,1,40,0,0,3.9840280047970618,0,0.0,0.9338539242744446,0.0,0.0,0.0,0.0,0.133337317804763,0.016667164725595374
8,1,40,0,0,4.000682793512918,0,0.0,1.0670970678329468,0.0,0.0,0.0,0.0,0.13324313938918309,0.016655392423647886
9,1,40,0,0,4.017373502842407,0,0.0,1.2006179094314575,0.0,0.0,0.0,0.0,0.13352084497357453,0.016690105621696816
10,1,40,0,0,4.034001426561512,0,0.0,1.3336461782455444,0.0,0.0,0.0,0.0,0.13302821941518062,0.016628527426897577
11,1,40,0,0,4.050673420949445,0,0.0,1.467026948928833,0.0,0.0,0.0,0.0,0.13338078476579796,0.016672598095724744
12,1,40,0,0,4.0673360578666,0,0.0,1.6003111600875854,0.0,0.0,0.0,0.0,0.1332841915190528,0.0166605239398816
13,1,40,0,0,4.083951907429862,0,0.0,1.7332524061203003,0.0,0.0,0.0,0.0,0.13294128549311068,0.016617660686638835
14,1,40,0,0,4.100653181645713,0,0.0,1.8668577671051025,0.0,0.0,0.0,0.0,0.1336053640644792,0.0167006705080599
15,1,40,0,0,4.117368039286888,0,0.0,2.0005767345428467,0.0,0.0,0.0,0.0,0.13371886112939535,0.01671485764117442
16,1,40,0,0,4.133957023853401,0,0.0,2.133288621902466,0.0,0.0,0.0,0.0,0.13271187653209893,0.016588984566512366
