,ppid,radius,yawrate_offset,trialn,timestamp,trialtype_signed,World_x,World_z,WorldYaw,SWA,YawRate_seconds,TurnAngle_frames,Distance_frames,dt
1,1,40,0,5,94.03176287806824,0,0.0,0.1333349049091339,0.0245002880692482,0.041999999433755875,1.4699999801814556,0.024500288091067995,0.1333349029735018,0.016666862871687727
2,1,40,0,5,94.04846294486849,0,5.7186840422218665e-05,0.2670706510543823,0.049074240028858185,0.041999999433755875,1.4699999801814556,0.024573946477810596,0.13373576494757344,0.01671697061844668
3,1,40,0,5,94.06508151111683,0,0.00017105198639910668,0.40001189708709717,0.07350219786167145,0.041999999433755875,1.4699999801814556,0.024427960880035605,0.13294128549318884,0.016617660686648605
4,1,40,0,5,94.08178791684891,0,0.00034252266050316393,0.5336751341819763,0.09806283563375473,0.041999999433755875,1.4699999801814556,0.024560634721168102,0.13366332001248793,0.01670791500156099
5,1,40,0,5,94.0984475352271,0,0.0005706038209609687,0.6669374108314514,0.12254981696605682,0.041999999433755875,1.4699999801814556,0.02448697633444639,0.13326245803852999,0.016657807254816248
6,1,40,0,5,94.11507727006958,0,0.0008551889914087951,0.7999894618988037,0.14699818193912506,0.041999999433755875,1.4699999801814556,0.024448372240208228,0.13305236772691842,0.016631545965864802
7,1,40,0,5,94.13174534035687,0,0.001197291538119316,0.9333311915397644,0.1714998036623001,0.041999999433755875,1.4699999801814556,0.024501619266736423,0.1333421474670331,0.016667768433379138
8,1,40,0,5,94.14848495001752,0,0.0015981430187821388,1.0672498941421509,0.19610749185085297,0.041999999433755875,1.4699999801814556,0.024607669594625712,0.13391929211638853,0.016739911514548567
9,1,40,0,5,94.1650835939087,0,0.0020526505541056395,1.2000406980514526,0.2205079346895218,0.041999999433755875,1.4699999801814556,0.02440044991631196,0.13279156596070152,0.01659894574508769
10,1,40,0,5,94.18174864565702,0,0.002565744798630476,1.3333600759506226,0.24500557780265808,0.041999999433755875,1.4699999801814556,0.024497625739752033,0.13332041398655292,0.016665051748319115
11,1,40,0,5,94.19840675476574,0,0.00313559384085238,1.4666212797164917,0.26949259638786316,0.041999999433755875,1.4699999801814556,0.02448697633444639,0.13326245803852999,0.016657807254816248
12,1,40,0,5,94.21507965471537,0,0.0037629525177180767,1.6000006198883057,0.29400134086608887,0.041999999433755875,1.4699999801814556,0.02450871887028744,0.13338078476579085,0.016672598095723856
