,ppid,radius,yawrate_offset,trialn,timestamp,trialtype_signed,World_x,World_z,WorldYaw,SWA,YawRate_seconds,TurnAngle_frames,Distance_frames,dt
1,1,80,0,4,76.00659067796687,0,0.0,0.1331731081008911,0.004078426863998175,0.007000000216066837,0.2450000075623393,0.004078426597749248,0.1331731092852806,0.016646638660660074
2,1,80,0,4,76.0233236468418,0,9.539687198412139e-06,0.26719141006469727,0.008182737976312637,0.007000000216066837,0.2450000075623393,0.004104310570136017,0.13401830019427052,0.016752287524283815
3,1,80,0,4,76.03990780174598,0,2.848819895007182e-05,0.39986947178840637,0.012246004305779934,0.007000000216066837,0.2450000075623393,0.004063265985352129,0.13267806889575695,0.01658475861196962
4,1,80,0,4,76.05657406090988,0,5.6984219554578885e-05,0.5331947207450867,0.016329089179635048,0.007000000216066837,0.2450000075623393,0.0040830857127814426,0.1333252436489829,0.016665655456122863
5,1,80,0,4,76.07323730153483,0,9.497661085333675e-05,0.6665030717849731,0.0204116590321064,0.007000000216066837,0.2450000075623393,0.004082568033330713,0.13330833983070534,0.016663542478838167
6,1,80,0,4,76.08995789440003,0,0.00014263211051002145,0.8002726435661316,0.02450835332274437,0.007000000216066837,0.2450000075623393,0.004096693286833337,0.1337695725839012,0.01672119657298765
7,1,80,0,4,76.1065583494146,0,0.0001994411286432296,0.9330810904502869,0.028575614094734192,0.007000000216066837,0.2450000075623393,0.004067259512520592,0.1328084697788654,0.016601058722358175
8,1,80,0,4,76.12332331480252,0,0.00026633060770109296,1.067198395729065,0.032682955265045166,0.007000000216066837,0.2450000075623393,0.004107342692618227,0.1341173082722662,0.016764663534033275
9,1,80,0,4,76.139967538632,0,0.00034228351432830095,1.2003498077392578,0.03676071763038635,0.007000000216066837,0.2450000075623393,0.004077761009885516,0.13315137580468672,0.01664392197558584
10,1,80,0,4,76.15663983487384,0,0.000427861581556499,1.3337329626083374,0.04084558039903641,0.007000000216066837,0.2450000075623393,0.00408486061374443,0.13338319959700584,0.01667289994962573
11,1,80,0,4,76.17325779741438,0,0.0005226254579611123,1.4666621685028076,0.044916536659002304,0.007000000216066837,0.2450000075623393,0.004070957222859569,0.13292921133722757,0.016616151417153446
12,1,80,0,4,76.1899146991075,0,0.0006270991871133447,1.5999294519424438,0.04899785295128822,0.007000000216066837,0.2450000075623393,0.004081310811818455,0.13326728770095997,0.016658410962619996
13,1,80,0,4,76.20655590439804,0,0.0007409522659145296,1.733063817024231,0.053075097501277924,0.007000000216066837,0.2450000075623393,0.004077243330438268,0.13313447198652284,0.016641808998315355
14,1,80,0,4,76.22324450075025,0,0.0008646261412650347,1.8665724992752075,0.05716380849480629,0.007000000216066837,0.2450000075623393,0.004088706232499892,0.133508770817798,0.01668859635222475
15,1,80,0,4,76.23990985435248,0,0.0009976370492950082,1.9998904466629028,0.06124667450785637,0.007000000216066837,0.2450000075623393,0.0040828638501567175,0.13331799915533793,0.01666474989441724
16,1,80,0,4,76.25656735975339,0,0.0011400862131267786,2.133150339126587,0.06532776355743408,0.007000000216066837,0.2450000075623393,0.004081088949197211,0.13326004320742868,0.016657505400928585
17,1,80,0,4,76.27324116526471,0,0.0012921758461743593,2.266540765762329,0.06941284239292145,0.007000000216066837,0.2450000075623393,0.004085082476362193,0.13339044409042344,0.01667380551130293
18,1,80,0,4,76.28993579869484,0,0.0014539544936269522,2.400078535079956,0.07350243628025055,0.007000000216066837,0.2450000075623393,0.004089593682981386,0.13353774879180946,0.016692218598976183
19,1,80,0,4,76.30657157061525,0,0.0016247163293883204,2.533188819885254,0.07757893949747086,0.007000000216066837,0.2450000075623393,0.004076503788373258,0.13311032367494136,0.01663879045936767
20,1,80,0,4,76.32330816173693,0,0.001805945998057723,2.6670355796813965,0.08167799562215805,0.007000000216066837,0.2450000075623393,0.004099059821451814,0.13384684718130302,0.016730855897662877
21,1,80,0,4,76.33991495568331,0,0.0019953984301537275,2.7999331951141357,0.08574800193309784,0.007000000216066837,0.2450000075623393,0.004069995818173315,0.1328978185321148,0.01661222731651435
22,1,80,0,4,76.35657215923034,0,0.0021948369685560465,2.9331955909729004,0.08982916921377182,0.007000000216066837,0.2450000075623393,0.0040811629034019714,0.13326245803852999,0.016657807254816248
23,1,80,0,4,76.37323087204685,0,0.00240376777946949,3.066457986831665,0.0939103290438652,0.007000000216066837,0.2450000075623393,0.0040811629034019714,0.13326245803852999,0.016657807254816248
24,1,80,0,4,76.38990014974972,0,0.002622353145852685,3.199819326400757,0.09799452126026154,0.007000000216066837,0.2450000075623393,0.004084195025880699,0.13336146611641198,0.016670183264551497
25,1,80,0,4,76.4065534291961,0,0.002850205171853304,3.333040475845337,0.10207442939281464,0.007000000216066837,0.2450000075623393,0.0040799056818862315,0.13322140590867093,0.016652675738583866
26,1,80,0,4,76.42323206436974,0,0.003087913617491722,3.4664692878723145,0.10616070032119751,0.007000000216066837,0.2450000075623393,0.004086265743673172,0.1334290813891812,0.01667863517364765
